,Best,Time
0,19.0,0.00538726500053599
1,19.0,0.005515777998880367
2,19.0,0.0059121119993506
3,19.0,0.0060251630002312595
4,19.0,0.006110824000643333
5,19.0,0.006693850000374368
6,19.0,0.007219720999273704
7,19.0,0.006239743999685743
8,19.0,0.00714760099981504
9,19.0,0.006519013999422896
10,19.0,0.00604905799991684
11,19.0,0.005732162000640528
12,19.0,0.005797906000225339
13,19.0,0.0057419539989496116
14,19.0,0.006486047999715083
15,19.0,0.006316596998658497
16,19.0,0.005686443000740837
17,19.0,0.005595005999566638
18,19.0,0.006001323001328274
19,19.0,0.005335193000064464
20,19.0,0.005041142998379655
21,19.0,0.005180131000088295
22,19.0,0.005207532998610986
23,19.0,0.005166123999515548
24,19.0,0.005617961998723331
25,19.0,0.005337620999853243
26,19.0,0.005559857998377993
27,19.0,0.006056545000319602
28,19.0,0.005028475001381594
29,19.0,0.005798895999760134
30,19.0,0.005290700000841753
31,19.0,0.0065557059988350375
32,19.0,0.005683004999809782
33,19.0,0.0051774240000668215
34,19.0,0.005985789999613189
35,19.0,0.005107515999043244
36,19.0,0.005837310000060825
37,19.0,0.0053455560009751935
38,19.0,0.005954371999905561
39,19.0,0.005752168999606511
40,19.0,0.005425160999948275
41,19.0,0.00487625899950217
42,19.0,0.005465983998874435
43,19.0,0.005132895999850007
44,19.0,0.005574445000092965
45,19.0,0.005227802999797859
46,19.0,0.005563489001360722
47,19.0,0.006021917999532889
48,19.0,0.006220565999683458
49,19.0,0.005015324000851251
50,19.0,0.005820672999107046
51,19.0,0.00520741100081068
52,19.0,0.005664841999532655
53,19.0,0.005750993999754428
54,19.0,0.005139373000929481
55,19.0,0.005499918999703368
56,19.0,0.005801354000141146
57,19.0,0.005149165999682737
58,19.0,0.0054716729991923785
59,19.0,0.0051299860006110976
60,19.0,0.006947652998860576
61,19.0,0.005634750999888638
62,19.0,0.005163046000234317
63,19.0,0.005503874001078657
64,19.0,0.005373175001295749
65,19.0,0.005437399000584264
66,19.0,0.006083599000703543
67,19.0,0.005632521000734414
68,19.0,0.005605291000392754
69,19.0,0.0056528079985582735
70,19.0,0.005002324998713448
71,19.0,0.005520410000826814
72,19.0,0.005333859999154811
73,19.0,0.005200361998504377
74,19.0,0.005492029999004444
75,19.0,0.005727689998821006
76,19.0,0.0054489410013047745
77,19.0,0.005298382000546553
78,19.0,0.004995380999389454
79,19.0,0.0052130759995634435
80,19.0,0.005858585000169114
81,19.0,0.007122017001165659
82,19.0,0.006560649000675767
83,19.0,0.005995167000946822
84,19.0,0.006160547000035876
85,19.0,0.005653311000060057
86,19.0,0.00518279600146343
87,19.0,0.005351722000341397
88,19.0,0.005315350001183106
89,19.0,0.0062650969994137995
90,19.0,0.005683700999725261
91,19.0,0.005003170001145918
92,19.0,0.006158242998935748
93,19.0,0.005014862001189613
94,19.0,0.00536112299960223
95,19.0,0.005258092000076431
96,19.0,0.005716931000279146
97,19.0,0.005956396000328823
98,19.0,0.005551620999540319
99,19.0,0.005091132999950787
