,Best,Time
0,8182.1915557256725,0.0007494649998989189
1,8182.1915557256725,0.0006665370001428528
2,8182.1915557256725,0.0005764569996244973
3,8182.1915557256725,0.0005296849994920194
4,8182.1915557256725,0.0005679930000042077
5,8182.1915557256725,0.0005560560002777493
6,8182.1915557256725,0.0006238459991436685
7,8182.1915557256725,0.000704201998814824
8,8182.1915557256725,0.0005563049999182113
9,8182.1915557256725,0.0005420149991550716
10,8182.1915557256725,0.000574791998587898
11,8182.1915557256725,0.000735105000785552
12,8182.1915557256725,0.0013640400011354359
13,8182.1915557256725,0.0005735490012739319
14,8182.1915557256725,0.0004736950013466412
15,8182.1915557256725,0.0005536019998544361
16,8182.1915557256725,0.00047262599946407136
17,8182.1915557256725,0.0005661970008077333
18,8182.1915557256725,0.0005953100007900503
19,8182.1915557256725,0.0006488999988505384
20,8182.1915557256725,0.0006796959987696027
21,8182.1915557256725,0.0008556220000173198
22,8182.1915557256725,0.0008147279986587819
23,8182.1915557256725,0.0007166560008045053
24,8182.1915557256725,0.0007623460005561356
25,8182.1915557256725,0.0008432670001639053
26,8182.1915557256725,0.0008197800016205292
27,8182.1915557256725,0.0008121049995679641
28,8182.1915557256725,0.0008626150010968558
29,8182.1915557256725,0.0007326520008064108
30,8182.1915557256725,0.0007582140005979454
31,8182.1915557256725,0.0005903189994569402
32,8182.1915557256725,0.0005517950012290385
33,8182.1915557256725,0.0005585310009337263
34,8182.1915557256725,0.0005419350000011036
35,8182.1915557256725,0.0005313729998306371
36,8182.1915557256725,0.0005317909999575932
37,8182.1915557256725,0.0005422899994300678
38,8182.1915557256725,0.0005348449994926341
39,8182.1915557256725,0.0006220630002644612
40,8182.1915557256725,0.0007021549990895437
41,8182.1915557256725,0.0007314470003620954
42,8182.1915557256725,0.0005839670011482667
43,8182.1915557256725,0.0007881799992901506
44,8182.1915557256725,0.0034226000007038238
45,8182.1915557256725,0.0006536839991895249
46,8182.1915557256725,0.0005899099996895529
47,8182.1915557256725,0.0004675370000768453
48,8182.1915557256725,0.0005610260013781954
49,8182.1915557256725,0.00055927199900907
50,8182.1915557256725,0.0005552100010390859
51,8182.1915557256725,0.000576770000407123
52,8182.1915557256725,0.0008332350007549394
53,8182.1915557256725,0.0006592870013264474
54,8182.1915557256725,0.000714308998794877
55,8182.1915557256725,0.0007063630000629928
56,8182.1915557256725,0.0005535609998332802
57,8182.1915557256725,0.0005982049988233484
58,8182.1915557256725,0.0005777719998150133
59,8182.1915557256725,0.0005381749997468432
60,8182.1915557256725,0.0007134450006560655
61,8182.1915557256725,0.0007298140008060727
62,8182.1915557256725,0.0005762040000263369
63,8182.1915557256725,0.0005746700007875916
64,8182.1915557256725,0.0005123829996591667
65,8182.1915557256725,0.0007610979992023204
66,8182.1915557256725,0.0007849739995435812
67,8182.1915557256725,0.0005839759996888461
68,8182.1915557256725,0.0006516140001622261
69,8182.1915557256725,0.0005168730003788369
70,8182.1915557256725,0.0005632060001516948
71,8182.1915557256725,0.0005539790017792257
72,8182.1915557256725,0.0005658979989675572
73,8182.1915557256725,0.0005383200004871469
74,8182.1915557256725,0.0005380740003602114
75,8182.1915557256725,0.0005534669999178732
76,8182.1915557256725,0.0005401609996624757
77,8182.1915557256725,0.0006576089999725809
78,8182.1915557256725,0.0006685829994239612
79,8182.1915557256725,0.000807817999884719
80,8182.1915557256725,0.0006051359996490646
81,8182.1915557256725,0.0006049099993106211
82,8182.1915557256725,0.0007356269998126663
83,8182.1915557256725,0.0006249530015338678
84,8182.1915557256725,0.0005455470000015339
85,8182.1915557256725,0.0006177870000101393
86,8182.1915557256725,0.0005401049984357087
87,8182.1915557256725,0.0007427869986713631
88,8182.1915557256725,0.0007449510012520477
89,8182.1915557256725,0.0006986949993006419
90,8182.1915557256725,0.0007488930004910799
91,8182.1915557256725,0.0008139609999489039
92,8182.1915557256725,0.0015192959999694722
93,8182.1915557256725,0.0007132529990485637
94,8182.1915557256725,0.0008291019985335879
95,8182.1915557256725,0.0014898350000294158
96,8182.1915557256725,0.0007548339999630116
97,8182.1915557256725,0.0006562520011357265
98,8182.1915557256725,0.0006783520002500154
99,8182.1915557256725,0.0008214429999497952
